@relation example

@attribute id numeric
@attribute gender {female,male}
@attribute age_category {21-24,33-36,25-28,51-80,17-20,29-32,37-50,13-16}
@attribute relationship {Single,Married,'In a relationship',Engaged}
@attribute privacy {2.0,7-10,3-4,21-64,11-20,5-6}
@attribute pos numeric
@attribute attitude numeric

@data
3133,female,25-28,Engaged,2.0,1,0
3134,male,25-28,Single,2.0,1,0
3135,male,25-28,Single,2.0,1,0
3136,male,25-28,Single,2.0,1,0
3137,female,25-28,Engaged,2.0,1,0
3138,female,25-28,Engaged,2.0,1,0
3139,male,25-28,Single,2.0,2,1
3140,female,25-28,Engaged,2.0,1,0
3141,female,25-28,Engaged,2.0,1,0
3142,male,25-28,Single,2.0,1,0
3143,male,25-28,Single,2.0,1,0
3144,male,25-28,Single,2.0,1,0
3145,male,25-28,Single,2.0,1,0
3146,male,25-28,Single,2.0,1,0
3147,male,25-28,Single,2.0,1,0
3148,male,25-28,Single,2.0,1,0
3149,male,25-28,Single,2.0,1,0
3150,male,25-28,Single,2.0,1,0
3151,male,25-28,Single,2.0,1,0
3152,male,25-28,Single,2.0,1,0
3153,male,25-28,Single,2.0,1,0
3154,male,25-28,Single,2.0,1,0
3155,male,25-28,Single,2.0,1,0
3156,male,25-28,Single,2.0,1,0
3157,male,25-28,Single,2.0,1,0
3158,male,25-28,Single,2.0,1,0
3159,male,25-28,Single,2.0,1,0
3160,male,25-28,Single,2.0,1,0
3161,male,25-28,Single,2.0,1,0
3162,male,25-28,Single,2.0,1,0
3163,male,25-28,Single,2.0,3,2
3164,male,25-28,Single,2.0,1,0
3165,male,25-28,Single,2.0,1,0
3166,male,25-28,Single,2.0,1,0
3167,male,25-28,Single,2.0,1,0
3168,male,25-28,Single,2.0,1,0
3169,male,25-28,Single,2.0,3,2
3170,male,25-28,Single,2.0,1,0
3171,male,25-28,Single,2.0,1,0
3172,male,25-28,Single,2.0,1,0
3173,male,25-28,Single,2.0,1,0
3174,male,25-28,Single,2.0,1,0
3175,male,25-28,Single,2.0,3,2
3176,male,25-28,Single,2.0,1,0
3177,male,25-28,Single,2.0,1,0
3178,female,25-28,Single,2.0,1,0
3179,female,25-28,Single,2.0,2,0
3180,male,25-28,Single,2.0,1,0
3181,female,25-28,Single,2.0,2,1
3182,male,25-28,Single,2.0,1,0
3183,male,25-28,Single,2.0,1,0
3184,female,25-28,Single,2.0,3,2
3185,male,25-28,Single,2.0,2,1
3186,male,25-28,Single,2.0,1,0
3187,female,25-28,Single,2.0,2,1
3188,male,25-28,Single,2.0,1,0
3189,male,25-28,Single,2.0,1,0
3190,female,25-28,Single,2.0,1,0
3191,male,25-28,Single,2.0,1,0
3192,male,25-28,Single,2.0,1,0
3193,female,25-28,Single,2.0,2,1
3194,male,25-28,Single,2.0,2,1
3195,male,25-28,Single,2.0,1,0
3196,female,29-32,Single,2.0,2,1
3197,male,25-28,Single,2.0,1,0
3198,male,25-28,Single,2.0,1,0
3199,female,29-32,Single,2.0,1,0
3200,male,25-28,Single,2.0,1,0
3201,female,29-32,Single,2.0,1,0
3202,male,25-28,Single,2.0,1,0
3203,female,29-32,Single,2.0,3,2
3204,male,25-28,Single,2.0,2,1
3205,male,25-28,Single,2.0,2,0
3206,male,25-28,Single,2.0,1,0
3207,male,25-28,Single,2.0,1,0
3208,male,25-28,Single,2.0,2,1
3209,male,25-28,Single,2.0,1,0
3210,male,25-28,Single,2.0,1,0
3211,male,25-28,Single,2.0,1,0
3212,male,25-28,Single,2.0,1,0
3213,male,25-28,Single,2.0,1,0
3214,male,25-28,Single,2.0,1,0
3215,male,25-28,Single,2.0,2,1
3216,male,25-28,Single,2.0,1,0
3217,male,25-28,Single,2.0,1,0
3218,male,25-28,Single,2.0,3,2
3219,male,25-28,Single,2.0,2,1
3220,male,25-28,Single,3-4,3,2
3221,male,25-28,Single,3-4,1,0
3222,male,25-28,Single,3-4,1,0
3223,male,25-28,Single,3-4,2,1
3224,male,25-28,Single,3-4,1,0
3225,male,25-28,Single,3-4,1,0
3226,male,25-28,Single,3-4,1,0
3227,male,25-28,Single,3-4,1,0
3228,male,25-28,Single,3-4,2,1
3229,male,25-28,Single,2.0,1,0
3230,male,25-28,Single,2.0,1,0
3231,male,25-28,Single,2.0,1,0
3232,male,25-28,Single,2.0,1,0
3233,male,25-28,Single,2.0,1,0
3234,male,25-28,Single,2.0,1,0
3235,male,25-28,Single,2.0,1,0
3236,male,25-28,Single,2.0,1,0
3237,male,25-28,Single,2.0,1,0
3238,male,25-28,Single,2.0,3,2
3239,male,25-28,Single,2.0,1,0
3240,male,25-28,Single,2.0,1,0
3241,male,25-28,Single,2.0,1,0
3242,male,25-28,Single,2.0,3,2
3243,male,25-28,Single,2.0,1,0
3244,male,25-28,Single,2.0,1,0
3245,male,25-28,Single,2.0,1,0
3246,male,25-28,Single,2.0,2,1
3247,male,25-28,Single,2.0,1,0
3248,male,25-28,Single,2.0,2,1
3249,male,25-28,Single,2.0,1,0
3250,male,25-28,Single,2.0,1,0
3251,male,25-28,Single,2.0,1,0
3252,male,25-28,Single,2.0,1,0
3253,male,25-28,Single,2.0,1,0
3254,male,21-24,Single,2.0,1,0
3255,male,25-28,Single,2.0,1,0
3256,male,21-24,Single,2.0,1,0
3257,male,21-24,Single,2.0,2,1
3258,male,21-24,Single,2.0,1,0
3259,male,21-24,Single,2.0,1,0
3260,male,25-28,Single,2.0,1,0
3261,male,25-28,Single,2.0,1,0
3262,male,21-24,Single,2.0,1,0
3263,male,25-28,Single,2.0,1,0
3264,male,25-28,Single,2.0,1,0
3265,male,25-28,Single,2.0,1,0
3266,male,25-28,Single,2.0,1,0
3267,male,25-28,Single,2.0,1,0
3268,male,25-28,Single,2.0,1,0
3269,male,21-24,Single,2.0,1,0
3270,male,25-28,Single,2.0,1,-1
3271,male,25-28,Single,2.0,1,0
3272,male,21-24,Single,2.0,1,0
3273,male,21-24,Single,2.0,1,-1
3274,male,21-24,Single,2.0,1,0
3275,male,21-24,Single,2.0,1,0
3276,male,17-20,Single,2.0,1,0
3277,male,17-20,Single,2.0,1,0
3278,male,17-20,Single,2.0,1,0
3279,male,17-20,Single,2.0,1,0
3280,male,17-20,Single,2.0,1,0
3281,male,17-20,Single,2.0,1,-1
3282,male,17-20,Single,2.0,1,0
3283,male,17-20,Single,2.0,1,0
3284,male,17-20,Single,2.0,1,0
3285,male,21-24,Single,2.0,1,0
3286,male,21-24,Single,2.0,2,1
3287,male,21-24,Single,2.0,1,-1
3288,male,21-24,Single,2.0,2,1
3289,male,21-24,Single,2.0,2,1
3290,male,51-80,Single,2.0,1,0
3291,male,51-80,Single,2.0,1,0
3292,male,51-80,Single,2.0,1,0
3293,male,51-80,Single,2.0,1,0
3294,male,51-80,Single,2.0,1,0
3295,male,51-80,Single,2.0,1,0
3296,male,51-80,Single,2.0,1,0
3297,male,51-80,Single,2.0,1,0
3298,male,25-28,Single,2.0,2,1
3299,male,25-28,Single,2.0,1,0
3300,male,25-28,Single,2.0,1,-1
3301,male,25-28,Single,2.0,1,0
3302,male,25-28,Single,2.0,2,1
3303,male,25-28,Single,2.0,1,0
3304,male,25-28,Single,2.0,2,1
3305,male,21-24,Single,2.0,2,1
3306,male,21-24,Single,2.0,1,-1
3307,male,21-24,Single,2.0,1,-1
3308,male,21-24,Single,2.0,2,0
3309,male,21-24,Single,2.0,2,1
3310,male,21-24,Single,2.0,1,0
3311,male,21-24,Single,2.0,1,0
3312,male,21-24,Single,2.0,1,0
3313,male,21-24,Single,2.0,1,0
3314,male,21-24,Single,2.0,1,-1
3315,male,25-28,'In a relationship',2.0,1,0
3316,male,21-24,Single,3-4,1,0
3317,male,21-24,Single,3-4,1,0
3318,male,21-24,Single,3-4,1,0
3319,male,21-24,Single,3-4,1,0
3320,male,21-24,Single,3-4,1,0
3321,male,21-24,Single,3-4,1,0
3322,male,21-24,Single,3-4,1,0
3323,male,21-24,Single,3-4,1,0
3324,male,21-24,Single,3-4,1,0
3325,male,21-24,Single,21-64,1,0
3326,female,21-24,'In a relationship',2.0,2,1
3327,female,21-24,'In a relationship',2.0,2,0
3328,female,21-24,'In a relationship',2.0,2,1
3329,female,21-24,'In a relationship',2.0,1,-1
3330,female,21-24,'In a relationship',2.0,2,1
3331,female,21-24,'In a relationship',2.0,2,1
3332,female,21-24,'In a relationship',2.0,2,1
3333,female,21-24,'In a relationship',2.0,1,-1
3334,female,21-24,'In a relationship',2.0,3,2
3335,female,21-24,'In a relationship',2.0,2,1
3336,female,21-24,'In a relationship',2.0,2,1
3337,female,21-24,'In a relationship',2.0,2,1
3338,female,21-24,'In a relationship',2.0,2,-1
3339,male,25-28,'In a relationship',5-6,1,0
3340,male,25-28,'In a relationship',5-6,1,0
3341,male,25-28,'In a relationship',5-6,1,0
3342,male,25-28,'In a relationship',5-6,1,0
3343,male,25-28,'In a relationship',5-6,1,0
3344,male,25-28,'In a relationship',5-6,1,-1
3345,male,25-28,'In a relationship',5-6,1,0
3346,male,25-28,'In a relationship',5-6,1,0
3347,male,25-28,'In a relationship',5-6,1,0
3348,male,25-28,'In a relationship',5-6,1,-1
3349,male,25-28,'In a relationship',5-6,1,0
3350,male,29-32,Engaged,2.0,1,-1
3351,male,29-32,Engaged,2.0,1,0
3352,male,29-32,Engaged,2.0,2,0
3353,female,25-28,Engaged,7-10,1,-1
3354,male,25-28,Married,7-10,1,0
3355,male,25-28,'In a relationship',7-10,1,0
3356,female,25-28,Engaged,7-10,1,0
3357,male,25-28,Married,7-10,1,0
3358,female,25-28,'In a relationship',7-10,1,0
3359,female,25-28,Engaged,7-10,1,0
3360,male,25-28,Married,7-10,1,0
3361,female,25-28,Engaged,7-10,1,-1
3362,male,25-28,Married,7-10,1,0
3363,male,25-28,Married,7-10,1,0
3364,male,25-28,Married,7-10,1,0
3365,female,25-28,Engaged,7-10,2,1
3366,male,25-28,Married,7-10,2,1
3367,male,25-28,'In a relationship',7-10,1,0
3368,female,25-28,'In a relationship',7-10,2,0
3369,male,25-28,Married,7-10,2,1
3370,male,25-28,Married,7-10,1,0
3371,male,25-28,Married,7-10,1,-1
3372,female,25-28,'In a relationship',7-10,2,1
3373,male,25-28,Married,7-10,2,0
3374,male,25-28,'In a relationship',2.0,1,0
3375,male,25-28,'In a relationship',2.0,1,0
3376,female,21-24,'In a relationship',11-20,1,0
3377,female,21-24,'In a relationship',11-20,1,0
3378,female,21-24,'In a relationship',11-20,1,0
3379,male,21-24,Single,2.0,2,1
3380,male,21-24,Single,2.0,1,0
3381,male,21-24,Single,2.0,2,1
3382,male,21-24,Single,2.0,1,0
3383,male,21-24,Single,2.0,1,0
3384,male,21-24,Single,2.0,1,0
3385,male,21-24,Single,2.0,1,0
3386,male,21-24,Single,2.0,1,0
3387,male,21-24,Single,2.0,1,0
3388,female,21-24,Single,3-4,1,0
3389,female,21-24,Single,2.0,1,0
3390,female,21-24,Single,2.0,1,0
3391,female,21-24,Single,2.0,1,0
3392,male,21-24,Single,2.0,2,1
3393,male,21-24,Single,2.0,2,1
3394,female,17-20,Married,2.0,2,1
3395,female,17-20,Married,2.0,1,0
3396,female,17-20,Married,2.0,1,0
3397,female,17-20,Married,2.0,1,0
3398,female,17-20,Married,2.0,1,0
3399,female,17-20,Married,2.0,1,0
3400,female,17-20,Married,2.0,1,0
3401,female,21-24,Single,2.0,2,1
3402,female,21-24,Single,2.0,2,1
3403,female,21-24,Single,2.0,1,0
3404,female,21-24,Single,2.0,3,2
3405,female,21-24,Single,2.0,2,1
3406,female,21-24,Single,2.0,1,0
3407,male,17-20,'In a relationship',2.0,1,0
3408,male,17-20,'In a relationship',2.0,1,0
3409,male,17-20,'In a relationship',2.0,1,0
3410,male,17-20,'In a relationship',2.0,1,0
3411,male,17-20,'In a relationship',2.0,1,0
3412,male,17-20,'In a relationship',2.0,1,0
3413,male,21-24,'In a relationship',2.0,1,0
3414,male,17-20,'In a relationship',2.0,1,0
3415,male,17-20,'In a relationship',2.0,1,-1
3416,male,17-20,'In a relationship',2.0,1,0
3417,male,17-20,'In a relationship',2.0,3,2
3418,male,17-20,'In a relationship',2.0,2,1
3419,male,21-24,'In a relationship',2.0,1,0
3420,male,21-24,'In a relationship',2.0,1,0
3421,male,21-24,'In a relationship',2.0,1,0
3422,male,17-20,'In a relationship',2.0,1,0
3423,male,17-20,'In a relationship',2.0,1,0
3424,male,17-20,'In a relationship',2.0,1,0
3425,male,21-24,'In a relationship',2.0,1,0
3426,male,17-20,'In a relationship',2.0,1,0
3427,male,21-24,'In a relationship',2.0,1,0
3428,male,21-24,'In a relationship',2.0,1,0
3429,male,21-24,'In a relationship',2.0,3,2
3430,male,21-24,'In a relationship',2.0,1,0
3431,male,21-24,'In a relationship',2.0,2,1
3432,male,21-24,'In a relationship',2.0,1,0
3433,male,21-24,'In a relationship',2.0,1,0
3434,male,17-20,'In a relationship',2.0,1,0
3435,male,17-20,'In a relationship',2.0,1,-1
3436,male,17-20,'In a relationship',2.0,1,0
3437,male,17-20,'In a relationship',2.0,1,0
3438,male,17-20,'In a relationship',2.0,1,0
3439,male,17-20,'In a relationship',2.0,1,0
3440,male,17-20,'In a relationship',2.0,1,0
3441,male,17-20,'In a relationship',2.0,1,0
3442,male,17-20,'In a relationship',2.0,2,1
3443,male,17-20,'In a relationship',2.0,1,0
3444,male,17-20,'In a relationship',2.0,1,0
3445,male,17-20,'In a relationship',2.0,1,0
3446,male,17-20,'In a relationship',2.0,1,0
3447,male,17-20,'In a relationship',2.0,1,0
3448,male,17-20,'In a relationship',2.0,1,0
3449,male,17-20,'In a relationship',2.0,1,0
3450,male,17-20,'In a relationship',2.0,1,-1
3451,male,17-20,'In a relationship',2.0,1,0
3452,male,17-20,'In a relationship',2.0,1,-1
3453,male,17-20,'In a relationship',2.0,2,1
3454,male,17-20,'In a relationship',2.0,1,0
3455,male,17-20,'In a relationship',2.0,1,-1
3456,male,17-20,'In a relationship',2.0,1,0
3457,male,17-20,'In a relationship',2.0,1,0
3458,male,17-20,'In a relationship',3-4,1,0
3459,male,21-24,Single,3-4,2,1
3460,male,17-20,'In a relationship',3-4,2,1
3461,male,17-20,'In a relationship',3-4,1,0
3462,male,17-20,'In a relationship',3-4,1,0
3463,male,17-20,'In a relationship',3-4,1,0
3464,male,17-20,'In a relationship',3-4,1,0
3465,male,17-20,'In a relationship',3-4,1,0
3466,male,21-24,Single,3-4,2,1
3467,male,17-20,'In a relationship',3-4,1,0
3468,male,17-20,'In a relationship',3-4,1,0
3469,male,17-20,'In a relationship',2.0,1,0
3470,male,17-20,'In a relationship',2.0,1,0
3471,male,17-20,'In a relationship',2.0,1,0
3472,male,17-20,'In a relationship',2.0,1,0
3473,male,17-20,'In a relationship',2.0,1,0
3474,male,17-20,'In a relationship',2.0,1,0
3475,male,17-20,'In a relationship',2.0,1,0
3476,male,17-20,'In a relationship',2.0,1,0
3477,male,17-20,'In a relationship',2.0,1,0
3478,male,17-20,'In a relationship',2.0,2,1
3479,male,17-20,'In a relationship',2.0,1,0
3480,male,17-20,'In a relationship',2.0,1,-1
3481,male,17-20,'In a relationship',2.0,1,0
3482,male,17-20,'In a relationship',2.0,1,0
3483,male,17-20,'In a relationship',2.0,1,0
3484,male,17-20,'In a relationship',2.0,1,-1
3485,male,17-20,'In a relationship',2.0,1,0
3486,male,17-20,'In a relationship',2.0,1,0
3487,male,17-20,'In a relationship',2.0,1,0
3488,male,17-20,'In a relationship',2.0,1,0
3489,male,17-20,'In a relationship',2.0,1,0
3490,male,17-20,'In a relationship',2.0,1,0
3491,male,17-20,'In a relationship',3-4,3,2
3492,male,17-20,'In a relationship',3-4,1,0
3493,male,17-20,'In a relationship',2.0,2,1
3494,male,17-20,'In a relationship',2.0,1,0
3495,male,17-20,Single,2.0,1,0
3496,male,17-20,'In a relationship',2.0,1,-1
3497,male,17-20,Single,2.0,1,-1
3498,male,17-20,'In a relationship',2.0,1,-1
3499,male,17-20,'In a relationship',2.0,2,1
3500,male,17-20,Single,2.0,1,-1
3501,male,17-20,'In a relationship',2.0,2,1
3502,male,17-20,'In a relationship',2.0,1,0
3503,male,17-20,'In a relationship',2.0,1,0
3504,male,17-20,'In a relationship',2.0,1,0
3505,male,17-20,Single,2.0,1,0
3506,male,17-20,'In a relationship',2.0,1,0
3507,male,17-20,'In a relationship',2.0,1,-1
3508,male,17-20,'In a relationship',2.0,1,0
3509,male,17-20,'In a relationship',2.0,1,0
3510,male,17-20,'In a relationship',2.0,1,0
3511,male,17-20,'In a relationship',2.0,1,0
3512,male,17-20,Single,2.0,1,-1
3513,male,17-20,'In a relationship',2.0,1,0
3514,male,17-20,'In a relationship',2.0,1,0
3515,male,17-20,Single,2.0,1,0
3516,male,17-20,Single,2.0,1,0
3517,male,17-20,'In a relationship',2.0,1,0
3518,male,17-20,Single,2.0,1,0
3519,male,17-20,Single,2.0,1,0
3520,male,17-20,Single,2.0,1,0
3521,male,17-20,'In a relationship',2.0,1,0
3522,male,17-20,'In a relationship',2.0,1,0
3523,male,17-20,'In a relationship',2.0,1,0
3524,male,17-20,'In a relationship',2.0,1,0
3525,male,17-20,Single,2.0,1,0
3526,male,17-20,'In a relationship',2.0,1,0
3527,male,17-20,Single,2.0,1,0
3528,male,17-20,'In a relationship',2.0,2,1
3529,male,17-20,Single,2.0,1,0
3530,male,17-20,Single,2.0,1,0
3531,male,17-20,'In a relationship',2.0,1,0
3532,male,17-20,'In a relationship',2.0,1,0
3533,male,17-20,'In a relationship',2.0,1,0
3534,male,17-20,'In a relationship',2.0,2,1
3535,male,17-20,'In a relationship',2.0,2,0
3536,male,17-20,'In a relationship',2.0,2,1
3537,male,17-20,'In a relationship',2.0,2,1
3538,male,17-20,'In a relationship',2.0,1,0
3539,male,17-20,'In a relationship',2.0,1,0
3540,male,17-20,'In a relationship',2.0,1,0
3541,male,17-20,'In a relationship',2.0,1,0
3542,male,17-20,'In a relationship',2.0,1,0
3543,male,17-20,'In a relationship',2.0,1,0
3544,male,17-20,'In a relationship',2.0,1,0
3545,male,17-20,'In a relationship',2.0,1,0
3546,male,17-20,'In a relationship',2.0,1,0
3547,male,17-20,'In a relationship',2.0,1,0
3548,male,17-20,'In a relationship',2.0,1,-1
3549,male,17-20,'In a relationship',2.0,2,0
3550,male,17-20,'In a relationship',2.0,1,0
3551,male,17-20,'In a relationship',2.0,2,0
3552,male,17-20,'In a relationship',2.0,1,-2
3553,male,17-20,'In a relationship',2.0,2,1
3554,male,17-20,'In a relationship',2.0,2,1
3555,male,17-20,'In a relationship',2.0,1,0
3556,male,17-20,'In a relationship',2.0,2,0
3557,male,17-20,'In a relationship',2.0,2,0
3558,male,17-20,'In a relationship',2.0,2,0
3559,male,17-20,'In a relationship',2.0,1,0
3560,male,17-20,'In a relationship',2.0,2,1
3561,male,17-20,'In a relationship',2.0,1,0
3562,male,17-20,'In a relationship',2.0,1,0
3563,male,17-20,'In a relationship',2.0,1,0
3564,male,17-20,'In a relationship',2.0,1,0
3565,male,17-20,'In a relationship',2.0,2,1
3566,male,17-20,'In a relationship',2.0,2,1
3567,male,17-20,'In a relationship',2.0,2,1
3568,male,17-20,'In a relationship',2.0,1,0
3569,male,17-20,'In a relationship',2.0,1,-1
3570,male,17-20,'In a relationship',2.0,2,1
3571,male,17-20,'In a relationship',2.0,1,0
3572,male,17-20,'In a relationship',2.0,2,1
3573,male,21-24,Single,2.0,2,1
3574,male,21-24,Single,2.0,1,0
3575,male,17-20,'In a relationship',2.0,1,0
3576,male,17-20,'In a relationship',2.0,1,0
3577,male,17-20,'In a relationship',2.0,1,0
3578,male,21-24,Single,2.0,2,1
3579,male,21-24,Single,2.0,1,0
3580,male,17-20,'In a relationship',2.0,1,0
3581,male,17-20,'In a relationship',2.0,1,-1
3582,male,17-20,'In a relationship',2.0,2,1
3583,male,21-24,Single,2.0,2,1
3584,male,17-20,'In a relationship',2.0,2,0
3585,male,21-24,Single,2.0,2,1
3586,male,17-20,'In a relationship',2.0,1,-2
3587,male,21-24,Single,2.0,2,0
3588,male,17-20,'In a relationship',2.0,2,1
3589,male,21-24,Single,2.0,2,1
3590,male,17-20,'In a relationship',2.0,1,0
3591,male,17-20,'In a relationship',2.0,1,0
3592,male,17-20,'In a relationship',2.0,1,0
3593,male,17-20,'In a relationship',2.0,1,0
3594,male,17-20,'In a relationship',2.0,2,1
3595,male,17-20,'In a relationship',2.0,1,0
3596,male,17-20,'In a relationship',2.0,1,0
3597,male,17-20,'In a relationship',2.0,1,0
3598,male,17-20,'In a relationship',2.0,1,0
3599,male,17-20,'In a relationship',2.0,1,0
3600,male,17-20,'In a relationship',2.0,2,1
3601,male,17-20,'In a relationship',2.0,1,0
3602,male,17-20,'In a relationship',2.0,2,1
3603,male,17-20,'In a relationship',2.0,1,0
3604,male,17-20,'In a relationship',2.0,1,0
3605,male,17-20,'In a relationship',2.0,1,0
3606,male,17-20,'In a relationship',2.0,1,0
3607,male,17-20,'In a relationship',2.0,1,0
3608,male,17-20,'In a relationship',2.0,1,0
3609,male,17-20,'In a relationship',2.0,1,0
3610,male,17-20,'In a relationship',2.0,1,0
3611,male,17-20,'In a relationship',2.0,1,0
3612,male,17-20,'In a relationship',2.0,1,0
3613,male,17-20,'In a relationship',2.0,1,0
3614,male,17-20,'In a relationship',2.0,1,0
3615,male,17-20,'In a relationship',2.0,1,-1
3616,male,17-20,'In a relationship',2.0,2,1
3617,male,17-20,'In a relationship',2.0,1,0
3618,male,17-20,'In a relationship',2.0,1,0
3619,male,17-20,'In a relationship',2.0,1,0
3620,male,17-20,'In a relationship',2.0,1,0
3621,male,17-20,'In a relationship',2.0,1,0
3622,male,17-20,'In a relationship',2.0,2,1
3623,male,17-20,'In a relationship',2.0,1,0
3624,male,17-20,'In a relationship',2.0,2,0
3625,male,17-20,'In a relationship',2.0,1,0
3626,male,17-20,'In a relationship',2.0,1,0
3627,male,17-20,'In a relationship',2.0,1,0
3628,male,17-20,'In a relationship',2.0,1,0
3629,male,17-20,'In a relationship',2.0,2,1
3630,male,17-20,'In a relationship',2.0,2,1
3631,male,17-20,'In a relationship',2.0,2,1
3632,male,17-20,'In a relationship',2.0,1,0
3633,male,17-20,'In a relationship',2.0,1,0
3634,male,17-20,'In a relationship',2.0,1,0
3635,male,17-20,'In a relationship',2.0,1,-1
3636,male,17-20,'In a relationship',2.0,1,0
3637,male,17-20,'In a relationship',2.0,1,0
3638,male,17-20,'In a relationship',2.0,2,1
3639,male,17-20,'In a relationship',2.0,1,0
3640,male,17-20,'In a relationship',2.0,2,1
3641,male,17-20,'In a relationship',2.0,1,-1
3642,male,17-20,'In a relationship',2.0,1,0
3643,male,17-20,'In a relationship',2.0,1,0
3644,male,17-20,'In a relationship',2.0,1,0
3645,male,17-20,'In a relationship',5-6,2,0
3646,male,21-24,Single,5-6,2,1
3647,male,17-20,'In a relationship',5-6,2,1
3648,male,17-20,Single,5-6,1,-1
3649,male,17-20,'In a relationship',5-6,1,0
3650,male,17-20,'In a relationship',5-6,1,-1
3651,male,17-20,'In a relationship',5-6,1,0
3652,male,17-20,'In a relationship',5-6,1,0
3653,male,17-20,'In a relationship',5-6,1,0
3654,male,17-20,Single,5-6,1,-1
3655,male,17-20,Single,5-6,1,0
3656,male,17-20,'In a relationship',5-6,1,0
3657,male,17-20,'In a relationship',2.0,1,0
3658,male,17-20,'In a relationship',2.0,1,0
3659,male,17-20,'In a relationship',2.0,1,0
3660,male,17-20,'In a relationship',2.0,1,-1
3661,male,17-20,'In a relationship',2.0,2,1
3662,female,17-20,'In a relationship',2.0,1,0
3663,male,17-20,'In a relationship',2.0,1,0
3664,female,17-20,'In a relationship',2.0,1,0
3665,male,17-20,'In a relationship',2.0,1,0
3666,male,17-20,'In a relationship',2.0,1,0
3667,male,17-20,'In a relationship',2.0,1,0
3668,male,17-20,'In a relationship',2.0,1,0
3669,male,17-20,'In a relationship',2.0,1,0
3670,male,17-20,'In a relationship',2.0,1,0
3671,female,17-20,'In a relationship',2.0,1,0
3672,male,17-20,'In a relationship',2.0,1,0
3673,male,17-20,'In a relationship',2.0,1,0
3674,male,17-20,'In a relationship',2.0,1,0
3675,male,17-20,'In a relationship',2.0,2,1
3676,female,17-20,'In a relationship',2.0,1,0
3677,male,17-20,'In a relationship',2.0,1,-1
3678,female,17-20,'In a relationship',2.0,1,0
3679,male,17-20,'In a relationship',2.0,1,0
3680,female,17-20,'In a relationship',2.0,2,1
3681,male,17-20,'In a relationship',2.0,1,0
3682,male,17-20,'In a relationship',2.0,2,1
3683,male,17-20,'In a relationship',2.0,1,0
3684,male,17-20,'In a relationship',2.0,1,0
3685,male,17-20,'In a relationship',2.0,3,2
3686,male,17-20,'In a relationship',2.0,1,-1
3687,male,17-20,'In a relationship',2.0,2,1
3688,male,17-20,'In a relationship',2.0,1,0
3689,male,17-20,'In a relationship',2.0,1,0
3690,male,17-20,'In a relationship',2.0,1,-1
3691,male,17-20,'In a relationship',2.0,2,1
3692,male,17-20,'In a relationship',7-10,1,-1
3693,male,17-20,'In a relationship',2.0,2,1
3694,male,17-20,'In a relationship',2.0,2,0
3695,male,17-20,'In a relationship',2.0,1,0
3696,male,17-20,'In a relationship',2.0,1,0
3697,male,17-20,'In a relationship',2.0,2,1
3698,male,17-20,'In a relationship',2.0,1,0
3699,male,17-20,'In a relationship',2.0,1,0
3700,male,17-20,'In a relationship',2.0,2,1
3701,male,17-20,'In a relationship',2.0,2,1
3702,male,17-20,'In a relationship',2.0,1,0
3703,male,17-20,'In a relationship',2.0,1,0
3704,male,17-20,'In a relationship',2.0,2,1
3705,male,17-20,'In a relationship',2.0,1,0
3706,male,17-20,Single,2.0,1,0
3707,male,17-20,'In a relationship',2.0,1,0
3708,male,17-20,'In a relationship',2.0,1,0
3709,male,17-20,Single,2.0,1,0
3710,male,17-20,Single,2.0,1,0
3711,male,17-20,Single,2.0,1,0
3712,male,17-20,'In a relationship',2.0,1,0
3713,male,17-20,'In a relationship',2.0,1,0
3714,male,17-20,'In a relationship',2.0,1,0
3715,male,17-20,Single,2.0,1,0
3716,male,17-20,'In a relationship',2.0,2,1
3717,male,17-20,'In a relationship',2.0,1,0
3718,male,17-20,Single,2.0,1,0
3719,male,17-20,'In a relationship',2.0,1,-1
3720,male,17-20,Single,2.0,2,1
3721,male,17-20,'In a relationship',2.0,1,0
3722,male,17-20,Single,2.0,2,1
3723,male,17-20,Single,2.0,1,0
3724,male,17-20,'In a relationship',2.0,1,0
3725,male,17-20,'In a relationship',2.0,2,1
3726,male,17-20,'In a relationship',2.0,1,0
3727,male,17-20,'In a relationship',2.0,1,0
3728,female,21-24,'In a relationship',2.0,1,0
3729,male,17-20,'In a relationship',2.0,1,0
3730,female,21-24,'In a relationship',2.0,2,1
3731,male,17-20,'In a relationship',2.0,1,0
3732,male,17-20,'In a relationship',2.0,2,1
3733,male,17-20,'In a relationship',2.0,2,1
3734,female,21-24,'In a relationship',2.0,1,0
3735,male,17-20,'In a relationship',2.0,1,0
3736,male,17-20,'In a relationship',2.0,2,0
3737,female,21-24,'In a relationship',2.0,2,1
3738,male,17-20,'In a relationship',2.0,2,1
3739,male,17-20,'In a relationship',2.0,1,0
3740,male,17-20,'In a relationship',2.0,2,1
3741,female,21-24,'In a relationship',2.0,1,0
3742,male,17-20,'In a relationship',2.0,2,1
3743,male,17-20,'In a relationship',2.0,2,1
3744,male,17-20,'In a relationship',2.0,1,0
3745,female,17-20,Single,2.0,1,0
3746,male,17-20,'In a relationship',2.0,1,0
3747,male,17-20,'In a relationship',2.0,1,0
3748,male,17-20,'In a relationship',2.0,2,1
3749,male,17-20,'In a relationship',2.0,1,0
3750,female,17-20,Single,2.0,1,0
3751,female,17-20,Single,2.0,1,0
3752,male,17-20,'In a relationship',2.0,1,0
